CustomerID,No,cnt
13894,459,1
13894,467,1
13895,6,1
13895,17,1
13895,26,2
13895,32,1
13895,39,1
13895,40,2
13895,46,1
13895,49,1
13895,59,1
13895,96,3
13895,124,1
13895,130,1
13895,140,1
13895,157,1
13895,161,1
13895,163,1
13895,167,1
13895,171,2
13895,172,3
13895,173,1
13895,223,1
13895,235,2
13895,244,1
13895,246,1
13895,258,2
13895,267,1
13895,286,2
13895,290,1
13895,293,2
13895,294,1
13895,322,1
13895,333,1
13895,340,1
13895,342,1
13895,344,1
13895,345,1
13895,352,1
13895,360,1
13895,373,1
13895,385,1
13895,386,2
13895,389,2
13895,390,1
13895,391,2
13895,435,1
13895,462,2
13895,467,2
13895,498,1
13895,499,1
13897,14,1
13897,272,1
13897,291,1
13897,366,1
13897,385,1
13897,449,1
13898,40,1
13898,437,1
13899,32,1
13899,146,1
13899,178,1
13899,188,1
13899,312,1
13899,352,1
13899,368,1
13899,403,1
13899,450,1
13899,453,1
13899,464,1
13899,472,1
13899,476,1
13900,31,1
13900,32,2
13900,96,1
13900,108,1
13900,111,1
13900,170,1
13900,173,1
13900,221,1
13900,231,1
13900,283,1
13900,289,1
13900,303,1
13900,327,1
13900,338,1
13900,427,1
13900,435,1
13900,441,1
13900,447,1
13900,466,1
13900,467,1
13901,1,1
13901,3,1
13901,8,1
13901,11,1
13901,38,1
13901,47,1
13901,98,1
13901,112,1
13901,124,1
13901,125,1
13901,126,1
13901,127,1
13901,128,1
13901,133,1
13901,146,2
13901,153,1
13901,158,1
13901,165,1
13901,171,1
13901,181,1
13901,182,1
13901,183,1
13901,218,1
13901,220,1
13901,223,1
13901,255,1
13901,305,2
13901,306,2
13901,312,2
13901,323,1
13901,339,1
13901,353,1
13901,354,1
13901,355,1
13901,356,1
13901,357,1
13901,358,1
13901,362,1
13901,368,2
13901,374,1
13901,422,1
13901,425,1
13901,452,1
13901,453,1
13901,463,1
13901,464,1
13901,465,1
13901,472,1
13901,480,1
13904,55,1
13904,187,1
13904,274,1
13904,275,1
13904,279,1
13904,281,2
13904,288,1
13904,290,1
13904,301,1
13904,330,1
13904,365,1
13904,367,1
13904,411,1
13904,440,1
13904,444,1
13904,482,2
13908,15,1
13908,18,1
13908,32,3
13908,40,1
13908,48,1
13908,49,2
13908,50,1
13908,95,2
13908,96,2
13908,110,1
13908,122,1
13908,133,1
13908,140,1
13908,141,1
13908,153,1
13908,154,1
13908,156,1
13908,157,1
13908,162,1
13908,170,1
13908,175,2
13908,177,1
13908,179,1
13908,267,1
13908,274,1
13908,275,1
13908,283,1
13908,286,1
13908,304,1
13908,310,1
13908,311,1
13908,319,2
13908,323,1
13908,340,1
13908,342,1
13908,343,1
13908,345,1
13908,347,1
13908,353,1
13908,354,1
13908,358,1
13908,360,1
13908,373,1
13908,386,1
13908,387,2
13908,390,1
13908,391,1
13908,393,1
13908,396,1
13908,398,1
13908,401,1
13908,411,1
13908,424,1
13908,427,2
13908,449,1
13908,459,2
13908,487,3
13911,6,1
13911,18,1
13911,34,3
13911,38,2
13911,40,2
13911,60,2
13911,71,1
13911,75,1
13911,106,1
13911,129,1
13911,130,1
13911,134,1
13911,135,1
13911,137,2
13911,139,1
13911,140,1
13911,149,4
13911,163,2
13911,169,1
13911,175,1
13911,188,1
13911,220,1
13911,226,1
13911,237,1
13911,253,1
13911,266,1
13911,270,2
13911,281,1
13911,292,3
13911,300,1
13911,306,1
13911,308,1
13911,328,1
13911,333,1
13911,337,2
13911,359,1
13911,371,1
13911,395,1
13911,410,1
13911,417,2
13911,427,2
13911,428,1
13911,452,1
13911,458,1
13911,467,1
13911,471,1
13911,475,2
13911,493,2
13914,26,1
13914,32,2
13914,40,1
13914,45,2
13914,140,1
13914,154,1
13914,173,1
13914,248,1
13914,334,1
13914,382,1
13914,384,1
13914,386,1
13914,449,1
13914,474,1
13914,477,1
13914,498,1
13917,141,1
13917,153,1
13917,154,1
13917,166,1
13917,184,1
13917,258,2
13917,392,1
13917,474,1
13917,477,1
13918,93,1
13918,307,1
13918,337,1
13918,357,1
13918,358,1
13918,368,1
13918,480,1
13919,50,1
13919,187,3
13919,311,1
13919,326,2
13919,332,2
13919,347,1
13919,350,2
13919,481,2
13919,484,1
13919,487,1
13919,489,1
13919,491,1
13919,492,2
13919,493,2
13922,152,1
13922,225,1
13922,467,1
13923,69,1
13923,138,1
13923,250,1
13923,432,1
13924,32,2
13924,40,4
13924,42,2
13924,71,1
13924,77,1
13924,131,1
13924,141,1
13924,159,1
13924,163,1
13924,167,2
13924,175,1
13924,176,1
13924,189,1
13924,190,1
13924,218,2
13924,236,1
13924,238,2
13924,248,1
13924,250,1
13924,252,1
13924,255,1
13924,258,3
13924,283,2
13924,332,1
13924,338,2
13924,359,1
13924,387,6
13924,392,3
13924,413,2
13924,420,1
13924,423,1
13924,474,1
13924,477,1
13924,478,1
13924,479,3
13924,498,1
13924,500,1
13925,9,1
13925,17,1
13925,83,1
13925,94,1
13925,178,1
13925,187,1
13925,279,1
13925,282,1
13925,284,2
13925,332,1
13925,381,2
13925,382,3
13925,397,2
13925,399,3
13925,476,1
13926,171,1
13926,220,1
13926,257,1
13926,291,1
13926,321,1
13926,347,1
13927,3,1
13927,78,1
13927,181,1
13927,193,1
13927,201,1
13927,204,1
13927,311,1
13927,337,1
13927,367,1
13927,429,1
13927,472,1
13927,476,1
13928,161,1
13928,294,1
13928,417,1
13928,435,1
13928,467,1
13928,497,1
13929,171,1
13929,172,1
13929,387,1
13929,467,1
13929,471,1
13929,473,1
13930,79,1
13930,277,1
13930,279,1
13930,318,1
13930,319,1
13930,381,1
13930,386,2
13930,389,1
13930,401,1
13930,402,1
13930,408,1
13930,409,1
13930,410,1
13931,9,1
13931,16,1
13931,17,1
13931,18,1
13931,19,1
13931,56,1
13931,73,1
13931,150,1
13931,193,1
13931,195,1
13931,196,1
13931,197,1
13931,203,1
13931,204,2
13931,207,2
13931,208,1
13931,211,1
13931,218,2
13931,236,1
13931,237,1
13931,248,1
13931,258,1
13931,277,1
13931,279,1
13931,281,1
13931,289,1
13931,332,1
13931,341,1
13931,382,1
13931,383,1
13931,393,1
13931,394,1
13931,395,1
13931,397,1
13931,399,1
13931,401,1
13931,402,1
13931,420,1
13931,460,1
13931,479,1
13932,21,1
13932,22,1
13932,23,1
13932,24,1
13932,352,1
13932,368,1
13933,40,1
13933,81,1
13933,153,1
13933,154,1
13933,156,1
13933,157,1
13933,175,1
13933,177,1
13933,179,1
13933,284,1
13933,332,1
13933,360,1
13933,373,1
13933,387,1
13933,393,1
13933,394,1
13933,435,1
13933,437,1
13933,441,1
13934,15,1
13934,188,1
13934,258,1
13934,259,1
13934,318,1
13934,319,1
13934,320,1
13934,387,1
13934,395,1
13934,398,1
13934,451,1
13934,452,1
13936,15,1
13936,94,1
13936,98,1
13936,296,1
13936,301,1
13936,392,1
13936,393,1
13937,42,1
13937,175,1
13937,187,1
13937,257,1
13937,362,1
13937,446,1
13938,94,1
13938,341,1
13938,342,1
13938,382,1
13938,383,1
13938,397,1
13938,399,1
13939,5,1
13939,32,1
13939,65,1
13939,149,1
13939,161,1
13939,171,3
13939,172,2
13939,295,1
13939,298,1
13939,301,1
13939,380,1
13939,389,1
13940,42,1
13940,105,1
13940,107,1
13940,108,2
13940,111,3
13940,141,2
13940,171,1
13940,172,1
13940,178,2
13940,220,2
13940,258,1
13940,288,2
13940,290,1
13940,337,1
13940,376,1
13940,387,1
13940,428,1
13940,446,1
13940,474,1
13940,497,1
13941,60,3
13941,79,5
13941,145,3
13941,350,3
13946,80,1
13946,97,1
13946,292,1
13946,334,1
13947,172,1
13947,220,1
13947,428,1
13949,30,1
13949,31,1
13949,32,6
13949,40,4
13949,62,1
13949,100,1
13949,119,1
13949,141,1
13949,175,1
13949,180,1
13949,227,2
13949,229,5
13949,232,1
13949,234,2
13949,235,3
13949,237,3
13949,283,3
13949,321,2
13949,324,1
13949,362,3
13949,413,2
13949,444,1
13949,452,1
13949,455,2
13949,456,1
13949,457,1
13949,467,1
13950,42,1
13950,87,1
13950,163,1
13950,176,1
13950,191,1
13950,227,1
13950,237,1
13950,243,1
13950,244,1
13950,258,1
13950,316,1
13950,319,1
13950,330,2
13950,350,1
13950,467,2
13951,26,1
13951,32,1
13951,38,1
13951,96,1
13951,125,1
13951,141,1
13951,146,1
13951,148,1
13951,149,1
13951,159,1
13951,175,1
13951,276,1
13951,287,1
13951,293,1
13951,312,1
13951,336,1
13951,352,2
13951,368,1
13951,417,1
13951,459,1
13951,464,1
13951,475,1
13952,3,1
13952,12,1
13952,18,2
13952,71,2
13952,94,1
13952,106,1
13952,109,1
13952,110,1
13952,249,1
13952,266,1
13952,267,1
13952,281,1
13952,286,1
13952,287,1
13952,308,1
13952,343,1
13952,352,1
13952,359,1
13952,380,1
13952,394,1
13952,411,1
13952,412,1
13952,413,2
13952,437,2
13952,443,1
13952,465,1
13952,471,1
13952,475,1
13952,480,1
13953,34,2
13953,293,2
13953,414,2
13953,430,7
13954,83,1
13954,89,1
13954,108,1
13954,136,1
13954,188,2
13955,19,1
13955,96,1
13955,162,1
13955,171,1
13955,172,1
13955,220,1
13955,258,1
13955,263,1
13955,289,1
13955,290,1
13955,338,1
13955,352,1
13955,389,1
13955,428,1
13955,459,1
13956,6,1
13956,17,1
13956,32,2
13956,33,1
13956,64,1
13956,69,1
13956,90,1
13956,94,2
13956,131,1
13956,150,1
13956,171,1
13956,184,5
13956,187,1
13956,188,1
13956,192,1
13956,235,1
13956,249,1
13956,286,1
13956,288,1
13956,289,1
13956,291,2
13956,293,1
13956,328,1
13956,333,2
13956,346,1
13956,358,1
13956,372,1
13956,380,1
13956,385,1
13956,398,2
13956,411,2
13956,412,1
13956,413,2
13956,417,1
13956,424,1
13956,428,1
13956,435,1
13956,460,2
13956,471,2
13956,472,2
13959,42,2
13959,75,1
13959,140,1
13959,152,1
13959,154,1
13959,157,1
13959,158,1
13959,190,1
13959,216,1
13959,264,1
13959,284,2
13959,332,2
13959,339,1
13959,341,1
13959,343,1
13959,387,1
13959,422,1
13959,443,2
13959,446,2
13960,108,1
13960,141,1
13960,163,1
13960,171,2
13960,172,1
13960,220,1
13960,477,1
13960,478,1
13962,32,1
13962,314,1
13963,40,1
13963,109,1
13963,126,1
13963,127,1
13963,152,1
13963,343,1
13967,114,1
13967,442,1
13969,21,6
13969,23,6
13969,24,6
13969,29,6
13969,31,1
13969,32,2
13969,33,1
13969,35,2
13969,39,2
13969,45,2
13969,47,2
13969,51,1
13969,53,4
13969,54,1
13969,55,1
13969,58,2
13969,72,5
13969,73,1
13969,74,3
13969,75,1
13969,76,3
13969,79,1
13969,82,1
13969,83,1
13969,84,1
13969,85,4
13969,91,2
13969,93,1
13969,96,1
13969,103,1
13969,104,4
13969,108,2
13969,115,1
13969,119,2
13969,122,1
13969,124,1
13969,134,3
13969,135,4
13969,146,2
13969,147,4
13969,150,4
13969,152,1
13969,153,2
13969,154,2
13969,155,1
13969,156,2
13969,158,1
13969,160,1
13969,161,1
13969,162,1
13969,178,1
13969,187,1
13969,188,1
13969,193,3
13969,194,2
13969,195,4
13969,196,4
13969,197,2
13969,199,1
13969,200,1
13969,201,3
13969,203,1
13969,204,2
13969,205,2
13969,206,1
13969,207,2
13969,208,1
13969,209,1
13969,210,2
13969,211,4
13969,212,1
13969,213,3
13969,214,2
13969,215,3
13969,218,2
13969,221,2
13969,227,3
13969,228,5
13969,229,7
13969,230,4
13969,231,2
13969,232,1
13969,233,1
13969,234,3
13969,235,3
13969,236,1
13969,237,4
13969,238,3
13969,239,7
13969,240,2
13969,245,1
13969,254,1
13969,260,1
13969,286,1
13969,288,4
13969,289,2
13969,290,2
13969,291,3
13969,293,1
13969,304,1
13969,305,4
13969,306,1
13969,309,1
13969,312,1
13969,313,3
13969,321,2
13969,325,2
13969,330,2
13969,332,1
13969,333,3
13969,336,2
13969,339,3
13969,341,1
13969,342,1
13969,346,1
13969,348,1
13969,349,1
13969,351,1
13969,352,5
13969,368,1
13969,369,4
13969,370,2
13969,382,1
13969,383,1
13969,384,1
13969,387,4
13969,391,2
13969,398,1
13969,406,1
13969,426,1
13969,431,1
13969,434,5
13969,435,6
13969,436,4
13969,438,3
13969,447,1
13969,455,3
13969,456,1
13969,457,1
13969,458,2
13969,460,3
13969,461,1
13969,462,2
13969,464,2
13969,469,1
13969,470,1
13969,478,1
13969,479,2
13969,497,3
13971,3,1
13971,5,1
13971,8,1
13971,26,1
13971,29,2
13971,32,2
13971,53,2
13971,82,1
13971,101,1
13971,133,2
13971,135,1
13971,147,1
13971,149,2
13971,176,1
13971,187,2
13971,196,1
13971,197,3
13971,200,1
13971,203,1
13971,204,2
13971,205,1
13971,207,1
13971,211,3
13971,213,1
13971,218,1
13971,230,2
13971,233,1
13971,234,1
13971,236,1
13971,238,1
13971,248,1
13971,250,1
13971,251,1
13971,258,2
13971,275,1
13971,281,1
13971,284,2
13971,286,1
13971,288,2
13971,293,2
13971,294,1
13971,300,3
13971,305,1
13971,313,2
13971,323,1
13971,327,2
13971,332,2
13971,361,1
13971,374,1
13971,377,1
13971,390,1
13971,395,3
13971,398,5
13971,401,1
13971,406,1
13971,407,2
13971,409,1
13971,413,4
13971,420,1
13971,435,2
13971,460,1
13971,462,1
13971,466,1
13971,480,2
13971,499,1
13972,7,1
13972,107,1
13972,474,1
13972,477,1
13972,478,1
13973,187,1
13973,207,1
13973,213,1
13973,360,1
13973,384,1
13973,492,1
13974,13,1
13974,83,1
13974,84,1
13974,126,1
13974,178,1
13974,288,1
13974,306,1
13974,365,1
13974,367,1
13974,392,1
13974,462,1
13974,478,1
13975,8,2
13975,16,1
13975,17,1
13975,18,1
13975,19,2
13975,21,3
13975,22,2
13975,23,3
13975,24,3
13975,38,2
13975,54,2
13975,57,1
13975,60,1
13975,74,2
13975,81,1
13975,83,1
13975,84,1
13975,94,1
13975,101,2
13975,117,2
13975,123,1
13975,124,2
13975,126,1
13975,127,1
13975,134,1
13975,135,1
13975,140,1
13975,148,2
13975,178,2
13975,187,1
13975,188,2
13975,189,1
13975,190,3
13975,193,2
13975,195,1
13975,197,1
13975,199,1
13975,200,1
13975,201,1
13975,202,2
13975,203,3
13975,204,3
13975,205,2
13975,207,2
13975,213,4
13975,214,1
13975,215,3
13975,227,1
13975,228,1
13975,230,1
13975,231,1
13975,233,2
13975,234,2
13975,236,1
13975,237,2
13975,240,2
13975,249,2
13975,262,1
13975,266,2
13975,267,1
13975,270,1
13975,271,3
13975,274,1
13975,275,1
13975,277,1
13975,279,3
13975,281,3
13975,284,1
13975,285,1
13975,288,1
13975,291,1
13975,292,1
13975,293,3
13975,303,1
13975,305,3
13975,306,2
13975,321,1
13975,330,1
13975,332,2
13975,333,2
13975,335,2
13975,341,1
13975,350,1
13975,362,1
13975,373,1
13975,377,1
13975,380,1
13975,382,3
13975,383,2
13975,385,1
13975,386,1
13975,387,1
13975,389,1
13975,392,2
13975,394,1
13975,395,4
13975,397,2
13975,398,4
13975,399,1
13975,401,1
13975,402,1
13975,403,1
13975,411,3
13975,420,1
13975,431,1
13975,435,2
13975,437,1
13975,438,2
13975,441,2
13975,443,1
13975,450,1
13975,451,3
13975,453,1
13975,460,1
13975,464,1
13975,474,1
13975,477,1
13975,478,2
13975,479,1
13975,481,1
13975,483,1
13976,92,1
13976,110,1
13976,471,1
13978,32,1
13978,57,1
13978,103,1
13978,411,1
13979,1,1
13979,14,1
13979,50,1
13979,56,1
13979,89,1
13979,103,1
13979,153,1
13979,154,1
13979,155,1
13979,156,1
13979,157,1
13979,158,1
13979,187,1
13979,188,1
13979,195,1
13979,196,1
13979,201,1
13979,204,1
13979,209,1
13979,210,1
13979,211,1
13979,238,1
13979,341,1
13979,347,1
13979,366,1
13979,367,1
13979,385,1
13979,392,1
13980,7,1
13980,436,1
13980,474,1
13980,478,1
13982,3,1
13982,14,1
13982,50,2
13982,55,1
13982,57,1
13982,135,1
13982,163,4
13982,179,1
13982,187,1
13982,204,1
13982,248,1
13982,262,1
13982,300,2
13982,311,1
13982,323,1
13982,333,4
13982,341,3
13982,346,2
13982,347,2
13982,351,3
13982,360,2
13982,362,1
13982,373,2
13982,389,1
13982,390,1
13982,403,1
13982,410,1
13982,411,3
13982,413,2
13982,428,1
13982,429,1
13982,451,1
13982,453,1
13982,458,1
13982,463,1
13982,464,3
13982,467,4
13982,472,3
13982,473,1
13982,475,2
13982,476,2
13982,480,1
13982,497,1
13983,15,1
13983,19,1
13983,35,1
13983,56,1
13983,65,1
13983,81,1
13983,111,1
13983,122,1
13983,146,1
13983,155,1
13983,157,1
13983,162,2
13983,179,1
13983,187,1
13983,258,1
13983,259,1
13983,263,2
13983,272,1
13983,276,1
13983,281,1
13983,287,2
13983,290,1
13983,291,1
13983,299,1
13983,312,1
13983,316,1
13983,317,2
13983,325,3
13983,330,2
13983,352,1
13983,366,1
13983,368,1
13983,384,1
13983,385,1
13983,389,1
13983,400,1
13983,403,1
13983,410,1
13983,411,1
13983,414,1
13983,415,1
13983,426,2
13983,472,1
13983,482,1
13983,483,1
13983,484,1
13983,486,1
13983,493,1
13984,28,1
13984,90,1
13984,178,1
13984,253,1
13984,258,1
13984,330,1
13985,10,4
13985,14,1
13985,49,1
13985,53,4
13985,73,1
13985,76,2
13985,77,1
13985,78,7
13985,89,2
13985,104,5
13985,117,1
13985,178,4
13985,198,5
13985,200,2
13985,202,7
13985,204,10
13985,206,6
13985,209,3
13985,210,5
13985,214,5
13985,215,1
13985,227,7
13985,228,4
13985,230,3
13985,231,3
13985,232,6
13985,233,1
13985,234,7
13985,235,6
13985,236,6
13985,237,2
13985,238,4
13985,258,4
13985,290,2
13985,291,2
13985,293,2
13985,304,1
13985,330,4
13985,336,12
13985,341,2
13985,342,1
13985,350,6
13985,362,7
13985,370,1
13985,413,8
13985,420,1
13985,431,2
13985,434,5
13985,439,8
13985,443,4
13985,448,10
13985,460,2
13985,461,2
13985,463,1
13985,464,3
13985,473,2
13985,475,4
13985,478,1
13986,6,1
13986,10,1
13986,33,1
13986,60,1
13986,94,1
13986,136,1
13986,359,1
13988,11,1
13988,14,1
13988,18,1
13988,26,2
13988,32,4
13988,77,1
13988,87,1
13988,88,1
13988,95,2
13988,96,1
13988,101,1
13988,107,2
13988,117,1
13988,119,2
13988,121,1
13988,134,2
13988,135,1
13988,141,1
13988,153,3
13988,154,2
13988,157,1
13988,160,1
13988,170,1
13988,175,1
13988,184,1
13988,189,1
13988,204,2
13988,209,1
13988,210,3
13988,213,1
13988,221,1
13988,249,1
13988,275,1
13988,277,1
13988,283,2
13988,308,1
13988,369,1
13988,378,1
13988,385,2
13988,386,1
13988,387,1
13988,389,1
13988,390,1
13988,392,1
13988,398,2
13988,411,1
13988,428,1
13988,436,1
13988,437,3
13988,460,1
13988,461,1
13988,466,1
13988,467,2
13988,471,2
13988,473,2
13988,474,1
13988,475,2
13988,477,1
13988,478,1
13988,483,1
13988,487,1
13988,497,1
13989,44,2
13989,58,1
13989,96,1
13989,101,2
13989,130,1
13989,161,1
13989,172,1
13989,229,1
13989,276,1
13989,279,2
13989,281,2
13989,327,1
13989,328,2
13989,341,1
13989,347,1
13989,411,1
13989,438,1
13989,450,1
13989,459,1
13989,475,1
13989,491,1
13989,498,2
13990,40,1
13990,91,1
13990,173,1
13990,231,1
13990,271,1
13991,3,1
13991,57,1
13991,74,2
13991,85,4
13991,88,3
13991,112,1
13991,119,1
13991,145,1
13991,160,2
13991,189,1
13991,190,1
13991,200,1
13991,202,1
13991,209,1
13991,214,1
13991,223,1
13991,225,2
13991,227,2
13991,233,1
13991,234,2
13991,247,1
13991,249,1
13991,258,1
13991,279,1
13991,308,1
13991,346,1
13991,437,1
13991,441,3
13991,443,1
13991,469,2
13991,474,2
13991,477,2
13991,478,2
13992,10,1
13992,341,1
13992,450,1
13992,479,1
13993,32,3
13993,51,2
13993,52,1
13993,105,2
13993,106,4
13993,108,4
13993,109,1
13993,110,4
13993,111,3
13993,138,1
13993,163,1
13993,173,4
13993,187,2
13993,188,6
13993,193,1
13993,195,1
13993,197,1
13993,250,1
13993,258,3
13993,286,1
13993,288,1
13993,319,1
13993,322,1
13993,336,2
13993,348,1
13993,349,2
13993,352,3
13993,353,1
13993,354,1
13993,358,1
13993,391,2
13993,403,1
13993,404,1
13993,443,1
13993,448,1
13993,469,1
13993,470,1
13994,21,2
13994,24,1
13994,26,1
13994,32,3
13994,62,1
13994,81,3
13994,92,1
13994,120,1
13994,132,1
13994,137,1
13994,141,1
13994,146,2
13994,153,1
13994,154,1
13994,159,1
13994,167,1
13994,170,1
13994,173,2
13994,178,3
13994,218,1
13994,258,1
13994,274,1
13994,288,1
13994,291,1
13994,293,2
13994,300,1
13994,312,1
13994,330,1
13994,332,1
13994,351,1
13994,352,3
13994,353,1
13994,355,1
13994,357,1
13994,358,1
13994,360,1
13994,368,3
13994,386,1
13994,387,1
13994,389,1
13994,391,1
13994,398,1
13994,407,1
13994,420,1
13994,424,4
13994,435,3
13994,459,1
13994,460,1
13994,467,1
13994,468,1
13995,8,1
13995,10,1
13995,62,1
13995,63,1
13995,75,1
13995,107,2
13995,124,1
13995,171,2
13995,172,2
13995,216,1
13995,227,4
13995,229,3
13995,230,4
13995,231,1
13995,233,1
13995,234,3
13995,235,3
13995,237,4
13995,238,3
13995,240,4
13995,286,2
13995,330,1
13995,344,1
13995,346,1
13995,395,1
13995,424,1
13995,434,2
13995,438,1
13995,440,1
13995,444,1
13995,456,1
13995,497,1
13999,34,1
13999,44,1
13999,48,2
13999,49,3
13999,53,2
13999,59,2
13999,96,8
13999,111,1
13999,147,3
13999,197,3
13999,203,2
13999,204,4
13999,205,2
13999,207,1
13999,210,4
13999,211,5
13999,213,6
13999,231,2
13999,235,4
13999,238,5
13999,239,5
13999,253,3
13999,257,1
13999,275,1
13999,288,2
13999,290,2
13999,291,2
13999,293,5
13999,301,1
13999,304,2
13999,310,1
13999,313,1
13999,330,2
13999,340,1
13999,342,2
13999,344,1
13999,347,1
13999,360,3
13999,373,3
13999,376,1
13999,411,1
13999,414,1
13999,415,1
13999,435,5
13999,443,1
13999,453,1
13999,458,1
13999,461,1
13999,463,1
13999,464,1
13999,491,1
13999,495,1
14000,33,2
14000,34,1
14000,57,1
14000,256,1
14000,257,1
14000,421,1
14001,32,1
14001,96,1
14001,148,2
14001,174,2
14001,193,1
14001,200,1
14001,203,1
14001,204,2
14001,205,1
14001,213,2
14001,247,1
14001,286,1
14001,287,1
14001,293,1
14001,328,1
14001,332,1
14001,394,1
14001,395,1
14001,398,2
14001,407,1
14001,435,1
14001,459,1
14002,5,1
14002,30,1
14002,98,1
14002,108,1
14002,111,1
14002,166,1
14002,180,1
14002,190,1
14002,258,1
14002,302,1
14002,422,1
14002,423,1
14004,21,1
14004,22,2
14004,23,1
14004,24,2
14004,25,1
14004,46,5
14004,51,4
14004,52,4
14004,81,1
14004,93,1
14004,124,1
14004,138,2
14004,140,1
14004,177,2
14004,178,2
14004,179,1
14004,195,3
14004,197,2
14004,200,1
14004,201,1
14004,202,1
14004,203,1
14004,204,3
14004,205,2
14004,210,1
14004,211,1
14004,213,2
14004,215,1
14004,228,3
14004,230,1
14004,231,2
14004,233,1
14004,235,2
14004,237,1
14004,238,1
14004,239,3
14004,259,1
14004,277,1
14004,279,1
14004,281,1
14004,286,3
14004,287,1
14004,288,1
14004,290,1
14004,291,1
14004,315,2
14004,316,1
14004,317,2
14004,318,1
14004,319,2
14004,321,1
14004,337,5
14004,348,3
14004,349,4
14004,376,1
14004,377,1
14004,384,1
14004,389,1
14004,395,4
14004,401,1
14004,451,3
14004,461,1
14004,463,1
14004,464,4
14004,469,2
14004,470,3
14005,9,1
14005,16,2
14005,17,1
14005,18,2
14005,19,2
14005,21,2
14005,22,2
14005,23,2
14005,24,2
14005,40,1
14005,188,1
14005,277,2
14005,279,4
14005,280,2
14005,281,2
14005,282,4
14005,306,1
14005,352,5
14005,382,1
14005,383,1
14005,391,1
14005,393,1
14005,394,2
14005,400,3
14005,401,2
14005,403,2
14005,404,3
14005,418,1
14005,433,1
14005,449,1
14005,454,1
14005,482,1
14005,490,1
14006,16,1
14006,140,1
14006,228,2
14006,229,2
14006,230,2
14006,232,1
14006,234,2
14006,235,2
14006,237,1
14006,238,1
14006,239,2
14006,287,1
14006,293,1
14006,315,2
14006,319,1
14006,386,1
14006,389,1
14006,398,1
14006,437,1
14006,441,1
14009,18,1
14009,107,1
14009,110,1
14009,124,1
14009,126,1
14009,140,1
14009,187,1
14009,188,1
14009,193,1
14009,195,1
14009,196,1
14009,197,1
14009,211,1
14009,218,1
14009,248,1
14009,281,1
14009,293,1
14009,305,1
14009,332,1
14009,378,1
14009,390,1
14009,394,1
14009,420,2
14009,435,1
14009,450,1
14009,470,1
14012,130,1
14012,293,1
14013,47,1
14013,53,1
14013,147,1
14013,187,2
14013,203,2
14013,205,1
14013,208,1
14013,274,2
14013,275,1
14013,339,1
14013,380,1
14013,382,1
14013,383,1
14013,391,2
14013,393,1
14013,401,1
14013,458,1
14014,86,1
14014,88,1
14014,160,1
14014,281,1
14014,474,1
14014,477,1
14014,478,1
14014,481,1
14015,23,1
14015,40,1
14015,140,1
14015,174,1
14015,327,1
14015,328,1
14015,462,1
14015,464,1
14016,1,2
14016,8,1
14016,20,1
14016,45,1
14016,54,1
14016,109,1
14016,110,1
14016,113,1
14016,114,1
14016,122,1
14016,123,2
14016,125,1
14016,128,1
14016,140,1
14016,142,1
14016,146,1
14016,148,1
14016,161,1
14016,175,1
14016,185,1
14016,186,1
14016,187,2
14016,188,1
14016,257,1
14016,258,1
14016,262,1
14016,271,1
14016,275,1
14016,284,1
14016,285,1
14016,286,1
14016,293,1
14016,297,1
14016,298,1
14016,306,1
14016,323,1
14016,329,1
14016,330,1
14016,334,1
14016,337,1
14016,352,2
14016,368,1
14016,376,1
14016,393,1
14016,463,1
14016,464,1
14016,469,1
14016,470,1
14016,473,1
14016,474,1
14016,475,2
14016,480,1
14016,482,1
14016,498,1
14019,83,1
14019,87,1
14019,89,1
14019,271,3
14019,285,3
14019,290,2
14019,375,1
14019,395,2
14019,459,3
14019,476,3
14020,83,1
14020,84,1
14020,156,1
14020,157,1
14020,272,1
14020,319,1
14020,320,1
14020,387,2
14020,394,1
14020,396,1
14020,404,1
14020,443,1
14020,463,1
14020,464,1
14020,477,1
14020,483,1
14021,146,1
14021,250,1
14021,332,1
14021,352,1
14021,353,1
14021,356,1
14021,358,1
14021,368,1
14021,391,1
14021,452,1
14021,453,1
14021,458,1
14021,467,1
14022,38,1
14022,41,1
14022,99,1
14022,101,1
14022,138,1
14022,141,1
14022,175,1
14022,176,1
14022,217,1
14022,253,1
14022,279,1
14022,301,1
14022,337,1
14022,451,1
14022,452,1
14022,463,1
14022,464,1
14022,467,1
14022,480,1
14022,487,1
14022,488,1
14022,490,1
14023,11,1
14023,39,1
14023,40,1
14023,71,1
14023,112,1
14023,128,1
14023,183,1
14023,244,1
14023,246,1
14023,253,1
14023,258,1
14023,271,1
14023,362,2
14023,392,1
14023,451,1
14023,472,1
14024,197,1
14024,202,1
14024,204,1
14024,207,1
14024,293,1
14024,320,1
14024,331,1
14024,352,1
14024,391,1
14024,435,1
14027,394,1
14027,404,1
14029,149,1
14029,264,1
14029,464,1
14030,7,1
14030,15,2
14030,54,1
14030,62,2
14030,64,1
14030,68,3
14030,69,1
14030,81,1
14030,100,1
14030,112,1
14030,120,1
14030,137,1
14030,139,1
14030,140,1
14030,146,1
14030,171,1
14030,172,1
14030,174,2
14030,175,1
14030,196,1
14030,220,1
14030,224,1
14030,246,1
14030,261,1
14030,263,1
14030,264,2
14030,267,1
14030,272,1
14030,274,1
14030,288,1
14030,291,1
14030,300,2
