CustomerID,No,cnt
14206,2247,1
14206,2817,1
14206,2938,1
14206,2996,1
14206,3271,1
14206,3463,1
14206,3672,1
14206,3674,1
14206,3675,1
14208,32,1
14208,68,1
14208,208,1
14208,741,1
14208,1434,1
14208,1727,1
14208,2271,1
14208,2284,1
14208,2751,1
14208,3805,1
14209,36,2
14209,89,1
14209,535,1
14209,536,1
14209,538,1
14209,587,3
14209,776,2
14209,792,1
14209,857,1
14209,860,1
14209,864,1
14209,886,1
14209,939,1
14209,1127,1
14209,1131,1
14209,1138,1
14209,1166,4
14209,1216,1
14209,1310,1
14209,1424,1
14209,1489,1
14209,1559,1
14209,1607,1
14209,1631,1
14209,1632,1
14209,1633,1
14209,1634,1
14209,1635,1
14209,1636,1
14209,1643,2
14209,1694,1
14209,1714,1
14209,1781,1
14209,1819,1
14209,1851,2
14209,1923,2
14209,2002,1
14209,2062,2
14209,2401,2
14209,2482,1
14209,2702,5
14209,2948,1
14209,2965,1
14209,3033,1
14209,3156,1
14209,3286,1
14209,3395,1
14209,3396,1
14209,3409,4
14209,3706,4
14209,3714,2
14209,3741,1
14209,3754,4
14209,3766,4
14209,3770,4
14209,3850,1
14210,132,1
14210,277,1
14210,826,1
14210,916,1
14210,1010,1
14210,1014,1
14210,1133,2
14210,1163,2
14210,1260,1
14210,1323,1
14210,1331,1
14210,1428,2
14210,1540,1
14210,1655,1
14210,1660,1
14210,1661,1
14210,1672,1
14210,1685,1
14210,1792,1
14210,1795,2
14210,1797,1
14210,1808,2
14210,1826,1
14210,1862,2
14210,2008,1
14210,2010,3
14210,2012,2
14210,2015,2
14210,2104,2
14210,2135,1
14210,2158,1
14210,2161,1
14210,2346,5
14210,2581,1
14210,2702,1
14210,2721,1
14210,2724,4
14210,2725,1
14210,2733,1
14210,2734,3
14210,2738,3
14210,2739,3
14210,2740,2
14210,2742,2
14210,2743,1
14210,2744,1
14210,2746,2
14210,2748,1
14210,2749,1
14210,2770,2
14210,2810,5
14210,2813,2
14210,2815,1
14210,2946,2
14210,3003,1
14210,3011,1
14210,3014,2
14210,3032,1
14210,3033,2
14210,3327,2
14210,3366,1
14210,3425,1
14210,3706,2
14210,3754,1
14210,3766,1
14211,34,1
14211,51,1
14211,90,1
14211,98,1
14211,126,2
14211,134,3
14211,137,3
14211,138,1
14211,173,1
14211,185,1
14211,411,1
14211,417,1
14211,495,1
14211,519,1
14211,520,1
14211,604,1
14211,609,1
14211,611,1
14211,618,1
14211,666,2
14211,742,1
14211,753,1
14211,812,3
14211,937,1
14211,1016,1
14211,1020,2
14211,1080,2
14211,1085,2
14211,1286,1
14211,1377,1
14211,1384,2
14211,1513,1
14211,1547,1
14211,1549,1
14211,1551,1
14211,1556,1
14211,1568,1
14211,1570,1
14211,1574,1
14211,1613,1
14211,1657,1
14211,1752,2
14211,1758,2
14211,1759,4
14211,1761,4
14211,1765,1
14211,1770,2
14211,1937,1
14211,1942,1
14211,1951,1
14211,2058,1
14211,2061,1
14211,2108,1
14211,2115,1
14211,2248,1
14211,2393,2
14211,2415,1
14211,2567,1
14211,2581,3
14211,2668,1
14211,2679,1
14211,2726,2
14211,2728,1
14211,2740,1
14211,2764,1
14211,2770,2
14211,2844,1
14211,2845,1
14211,2963,1
14211,2964,1
14211,2998,1
14211,3041,1
14211,3074,1
14211,3343,1
14211,3354,1
14211,3360,1
14211,3387,2
14211,3405,1
14211,3458,2
14211,3490,1
14211,3578,1
14211,3585,1
14211,3671,1
14211,3690,1
14211,3706,2
14211,3752,3
14211,3770,1
14212,100,1
14212,1937,1
14212,1938,1
14212,2269,1
14212,2271,1
14212,2726,1
14212,3360,1
14212,3543,1
14212,3620,1
14213,124,1
14213,618,1
14213,741,1
14213,1015,1
14213,2759,1
14214,94,1
14214,137,1
14214,187,1
14214,221,1
14214,435,1
14214,440,1
14214,519,1
14214,520,1
14214,526,1
14214,602,1
14214,620,1
14214,800,1
14214,887,1
14214,1043,1
14214,1353,1
14214,1402,1
14214,1403,1
14214,1499,1
14214,1507,1
14214,1570,2
14214,1597,1
14214,1657,1
14214,1750,1
14214,1752,1
14214,1754,1
14214,1771,1
14214,1977,1
14214,2077,1
14214,2112,1
14214,2115,1
14214,2128,1
14214,2129,1
14214,2262,1
14214,2267,1
14214,2268,1
14214,2308,1
14214,2315,1
14214,2382,1
14214,2384,1
14214,2444,1
14214,2770,1
14214,2841,1
14214,2867,1
14214,2906,2
14214,2913,1
14214,2914,3
14214,2942,1
14214,3003,2
14214,3049,1
14214,3132,1
14214,3139,1
14214,3140,1
14214,3250,2
14214,3356,1
14214,3379,1
14214,3399,1
14214,3557,1
14214,3564,1
14214,3615,1
14214,3620,1
14214,3624,1
14214,3817,1
14214,3820,1
14214,3821,1
14215,39,1
14215,40,1
14215,68,1
14215,70,1
14215,77,1
14215,92,1
14215,124,1
14215,330,1
14215,331,1
14215,414,2
14215,446,2
14215,449,1
14215,469,1
14215,482,1
14215,485,1
14215,560,1
14215,610,1
14215,611,1
14215,733,1
14215,750,1
14215,751,1
14215,805,1
14215,901,1
14215,1047,1
14215,1127,1
14215,1176,1
14215,1177,1
14215,1238,1
14215,1283,1
14215,1285,1
14215,1361,1
14215,1478,1
14215,1484,1
14215,1545,1
14215,1550,1
14215,1551,1
14215,1597,1
14215,1644,1
14215,1847,1
14215,1848,1
14215,1938,1
14215,1943,2
14215,1952,1
14215,2112,1
14215,2123,1
14215,2159,1
14215,2271,1
14215,2389,1
14215,2436,1
14215,2452,2
14215,2455,1
14215,2510,2
14215,2549,1
14215,2567,1
14215,2587,1
14215,2635,2
14215,2724,1
14215,2732,1
14215,2734,1
14215,2739,1
14215,2748,1
14215,2755,2
14215,2760,1
14215,2807,1
14215,2810,1
14215,2813,1
14215,2880,2
14215,2918,1
14215,3000,1
14215,3002,1
14215,3003,1
14215,3009,1
14215,3011,1
14215,3015,1
14215,3074,1
14215,3106,1
14215,3163,1
14215,3164,1
14215,3254,1
14215,3272,1
14215,3273,1
14215,3300,1
14215,3340,1
14215,3342,1
14215,3389,1
14215,3461,1
14215,3556,1
14215,3574,1
14215,3575,1
14215,3604,1
14215,3723,2
14215,3724,2
14215,3756,1
14215,3758,1
14215,3759,2
14215,3768,1
14215,3769,1
14215,3775,1
14216,32,3
14216,48,1
14216,173,1
14216,175,1
14216,507,1
14216,519,1
14216,520,1
14216,679,1
14216,730,1
14216,744,1
14216,749,1
14216,758,1
14216,792,1
14216,860,1
14216,1014,1
14216,1030,1
14216,1105,1
14216,1214,1
14216,1376,1
14216,1401,1
14216,1406,2
14216,1407,1
14216,1437,1
14216,1599,2
14216,1651,1
14216,2115,1
14216,2153,1
14216,2193,1
14216,2273,1
14216,2781,1
14216,2869,3
14216,2970,1
14216,2996,1
14216,3405,1
14216,3493,1
14216,3540,1
14216,3567,1
14216,3569,1
14216,3706,2
14216,3713,1
14216,3715,1
14216,3717,1
14216,3752,3
14216,3754,2
14216,3766,2
14216,3770,2
14216,3874,1
14217,36,2
14217,185,1
14217,208,2
14217,359,1
14217,536,1
14217,538,2
14217,815,2
14217,850,1
14217,854,1
14217,863,1
14217,886,1
14217,1012,1
14217,1014,1
14217,1020,1
14217,1033,1
14217,1131,4
14217,1139,2
14217,1390,2
14217,1565,1
14217,1607,1
14217,1616,1
14217,1649,1
14217,1654,1
14217,1699,2
14217,1714,1
14217,1715,1
14217,1718,1
14217,1719,1
14217,1761,1
14217,1781,1
14217,1819,3
14217,1855,1
14217,1902,1
14217,1958,1
14217,2002,1
14217,2061,1
14217,2135,3
14217,2343,2
14217,2345,2
14217,2346,2
14217,2679,1
14217,2706,1
14217,2739,1
14217,2809,2
14217,2854,2
14217,2948,1
14217,2949,1
14217,2970,1
14217,2995,1
14217,3003,1
14217,3032,1
14217,3067,1
14217,3077,1
14217,3156,1
14217,3159,1
14217,3214,2
14217,3215,1
14217,3286,1
14217,3344,1
14217,3351,1
14217,3393,3
14217,3395,1
14217,3396,2
14217,3425,1
14217,3491,1
14217,3493,3
14217,3573,1
14217,3622,1
14217,3624,1
14217,3750,1
14217,3754,3
14217,3766,2
14217,3861,1
14217,3862,1
14217,3866,1
14217,3879,1
14217,3881,1
14217,3882,2
14218,400,1
14218,653,1
14218,654,1
14218,1391,1
14218,1735,1
14218,1757,1
14218,1759,1
14218,1855,1
14218,1870,1
14218,2549,1
14218,2687,1
14218,3706,1
14219,620,1
14219,751,1
14219,753,1
14219,1546,1
14219,1884,1
14219,2710,1
14219,2803,1
14220,275,1
14220,1128,1
14220,1131,1
14220,1137,1
14220,1171,1
14220,1323,1
14220,1643,1
14220,1655,1
14220,1660,1
14220,1862,1
14220,2092,1
14220,2096,1
14220,2135,1
14220,2993,1
14220,3003,1
14220,3004,1
14220,3077,1
14220,3450,1
14220,3636,1
14220,3671,1
14220,3771,1
14221,142,2
14221,177,1
14221,184,1
14221,196,1
14221,208,2
14221,244,1
14221,470,1
14221,478,1
14221,482,1
14221,485,2
14221,601,5
14221,683,1
14221,685,1
14221,688,1
14221,689,1
14221,800,2
14221,816,3
14221,850,1
14221,860,3
14221,902,1
14221,937,2
14221,938,2
14221,939,2
14221,983,1
14221,1040,1
14221,1041,2
14221,1043,2
14221,1044,2
14221,1045,1
14221,1046,1
14221,1047,1
14221,1106,1
14221,1169,5
14221,1170,3
14221,1211,2
14221,1212,1
14221,1213,2
14221,1214,2
14221,1216,2
14221,1292,2
14221,1294,1
14221,1560,1
14221,1566,1
14221,1570,2
14221,1579,1
14221,1599,3
14221,1600,2
14221,1602,1
14221,1603,2
14221,1604,1
14221,1605,1
14221,1606,3
14221,1607,3
14221,1647,1
14221,1652,1
14221,1715,2
14221,1716,2
14221,1717,2
14221,1745,1
14221,1819,2
14221,1836,1
14221,1855,1
14221,1902,1
14221,1966,1
14221,2056,3
14221,2133,1
14221,2134,3
14221,2135,4
14221,2136,1
14221,2346,3
14221,2377,1
14221,2378,1
14221,2394,1
14221,2395,1
14221,2459,2
14221,2525,1
14221,2624,1
14221,2676,1
14221,2677,1
14221,2702,1
14221,2751,1
14221,2755,1
14221,2757,1
14221,2760,2
14221,2816,1
14221,2843,1
14221,2930,2
14221,2949,2
14221,2970,2
14221,2996,2
14221,3011,1
14221,3015,1
14221,3214,3
14221,3216,3
14221,3217,1
14221,3236,2
14221,3246,1
14221,3255,2
14221,3263,1
14221,3286,1
14221,3327,1
14221,3349,2
14221,3378,1
14221,3382,1
14221,3393,1
14221,3405,1
14221,3493,3
14221,3495,2
14221,3496,1
14221,3531,1
14221,3580,2
14221,3679,1
14221,3685,1
14221,3706,2
14221,3714,1
14221,3723,1
14221,3724,1
14221,3768,1
14221,3775,1
14221,3776,1
14221,3805,1
14221,3810,3
14221,3874,1
14222,12,1
14222,13,1
14222,100,1
14222,208,1
14222,470,1
14222,540,1
14222,545,1
14222,602,1
14222,607,1
14222,689,1
14222,815,1
14222,1189,1
14222,1201,1
14222,1348,1
14222,1397,1
14222,1672,1
14222,1760,1
14222,1761,1
14222,1765,1
14222,1935,1
14222,1942,1
14222,2262,1
14222,2284,1
14222,2311,1
14222,2444,1
14222,2459,1
14222,2571,1
14222,2574,1
14222,2589,1
14222,2751,1
14222,3020,1
14222,3094,1
14222,3275,1
14222,3314,1
14222,3387,1
14222,3588,1
14222,3617,1
14222,3619,1
14222,3821,1
14222,3832,1
14222,3862,1
14223,111,1
14223,211,2
14223,262,2
14223,526,1
14223,701,1
14223,1008,1
14223,1018,1
14223,1020,2
14223,1022,1
14223,1028,1
14223,1131,1
14223,1145,1
14223,1397,1
14223,1607,1
14223,1644,1
14223,1797,1
14223,1862,2
14223,1902,1
14223,1969,1
14223,2000,1
14223,2029,1
14223,2115,1
14223,2193,1
14223,2235,1
14223,2239,1
14223,2269,2
14223,2271,1
14223,2297,1
14223,2300,1
14223,2301,1
14223,2304,1
14223,2730,1
14223,2737,1
14223,2739,1
14223,2770,3
14223,2816,1
14223,2873,2
14223,2917,1
14223,2971,1
14223,3003,2
14223,3014,1
14223,3020,1
14223,3024,1
14223,3075,1
14223,3077,1
14223,3099,1
14223,3215,1
14223,3489,2
14223,3671,2
14223,3690,1
14224,25,1
14224,26,1
14224,42,2
14224,262,1
14224,263,1
14224,309,1
14224,417,1
14224,422,1
14224,460,1
14224,527,1
14224,549,2
14224,573,1
14224,683,1
14224,697,1
14224,703,1
14224,704,1
14224,718,1
14224,810,1
14224,811,1
14224,820,1
14224,821,1
14224,827,1
14224,830,1
14224,852,1
14224,860,1
14224,877,1
14224,901,1
14224,924,1
14224,1063,1
14224,1064,1
14224,1066,1
14224,1067,1
14224,1163,1
14224,1171,1
14224,1189,1
14224,1192,1
14224,1559,1
14224,1575,1
14224,1606,1
14224,1607,1
14224,1624,1
14224,1808,1
14224,1921,1
14224,1958,1
14224,1995,1
14224,2059,1
14224,2134,1
14224,2247,1
14224,2315,1
14224,2316,1
14224,2317,1
14224,2318,2
14224,2319,1
14224,2331,1
14224,2332,1
14224,2405,1
14224,2450,1
14224,2655,1
14224,2702,1
14224,2725,1
14224,2731,1
14224,2742,1
14224,2768,2
14224,2770,1
14224,2774,1
14224,2778,3
14224,2779,1
14224,2810,1
14224,2818,2
14224,2822,1
14224,2830,3
14224,2831,2
14224,2875,1
14224,2878,1
14224,2894,1
14224,2909,2
14224,2949,1
14224,2961,1
14224,3036,1
14224,3042,1
14224,3047,1
14224,3051,1
14224,3058,1
14224,3059,1
14224,3100,1
14224,3102,1
14224,3115,1
14224,3135,1
14224,3242,2
14224,3262,1
14224,3271,1
14224,3304,1
14224,3463,1
14224,3467,1
14224,3483,1
14224,3574,1
14224,3575,1
14224,3765,1
14224,3772,1
14224,3773,1
14224,3774,2
14224,3777,1
14224,3795,1
14224,3847,1
14224,3873,1
14226,98,1
14226,208,1
14226,219,1
14226,527,1
14226,530,1
14226,1026,1
14226,1036,1
14226,1290,1
14226,1394,1
14226,1507,2
14226,1524,1
14226,1545,1
14226,1547,1
14226,1556,1
14226,1557,1
14226,1558,1
14226,1575,1
14226,1631,1
14226,1632,1
14226,1633,1
14226,1634,1
14226,1635,1
14226,1636,1
14226,1665,1
14226,1666,1
14226,1727,2
14226,1728,1
14226,1739,1
14226,1741,1
14226,1803,1
14226,1832,1
14226,1923,1
14226,1929,1
14226,1993,1
14226,2108,2
14226,2222,1
14226,2230,1
14226,2239,1
14226,2320,1
14226,2345,1
14226,2528,1
14226,2578,1
14226,2611,1
14226,2667,1
14226,2770,2
14226,2771,1
14226,2773,2
14226,2775,1
14226,2776,1
14226,2777,1
14226,2780,1
14226,2808,1
14226,2867,2
14226,2923,1
14226,2968,1
14226,2972,2
14226,2975,1
14226,2978,1
14226,3051,1
14226,3075,1
14226,3081,1
14226,3242,2
14226,3327,1
14226,3566,1
14226,3690,1
14227,100,1
14227,208,1
14227,323,1
14227,324,1
14227,414,2
14227,485,1
14227,514,1
14227,519,1
14227,520,1
14227,540,2
14227,666,3
14227,668,2
14227,670,1
14227,730,1
14227,800,1
14227,805,2
14227,826,2
14227,1008,1
14227,1010,1
14227,1012,3
14227,1014,1
14227,1018,1
14227,1020,3
14227,1021,2
14227,1022,3
14227,1030,1
14227,1166,1
14227,1167,1
14227,1194,1
14227,1195,1
14227,1211,1
14227,1216,1
14227,1330,1
14227,1365,1
14227,1366,1
14227,1568,2
14227,1631,1
14227,1632,1
14227,1633,1
14227,1634,1
14227,1635,1
14227,1636,1
14227,1672,2
14227,1727,2
14227,1728,1
14227,1749,3
14227,1750,1
14227,1751,3
14227,1752,4
14227,1754,1
14227,1755,1
14227,1756,2
14227,1758,4
14227,1759,3
14227,1760,1
14227,1761,3
14227,1762,2
14227,1765,4
14227,1769,2
14227,1770,2
14227,1772,2
14227,1849,5
14227,1876,1
14227,1936,1
14227,1937,4
14227,1938,1
14227,1939,1
14227,1942,2
14227,1943,1
14227,1951,2
14227,2000,1
14227,2005,1
14227,2014,3
14227,2115,2
14227,2134,2
14227,2135,1
14227,2136,2
14227,2158,1
14227,2271,1
14227,2314,1
14227,2315,2
14227,2320,1
14227,2360,1
14227,2401,2
14227,2455,1
14227,2516,1
14227,2590,1
14227,2660,1
14227,2726,2
14227,2734,1
14227,2735,1
14227,2740,1
14227,2742,2
14227,2771,1
14227,2773,1
14227,2780,1
14227,2940,1
14227,3036,1
14227,3059,1
14227,3215,1
14227,3236,1
14227,3356,1
14227,3358,2
14227,3360,2
14227,3366,1
14227,3389,2
14227,3450,1
14227,3568,1
14227,3622,2
14227,3672,1
14227,3675,1
14227,3706,1
14227,3723,1
14227,3724,1
14227,3765,2
14227,3772,1
14227,3858,4
14227,3874,1
14229,27,2
14229,208,3
14229,805,1
14229,1008,2
14229,1127,2
14229,1128,2
14229,1131,3
14229,1216,1
14229,1298,2
14229,1299,1
14229,1300,1
14229,1301,1
14229,1302,1
14229,1303,1
14229,1304,1
14229,1305,1
14229,1306,1
14229,1307,1
14229,1308,1
14229,1321,1
14229,1330,2
14229,1331,1
14229,2134,4
14229,2135,1
14229,2136,1
14229,2256,1
14229,2315,1
14229,2770,2
14229,3450,1
14231,208,1
14231,579,1
14231,666,1
14231,670,1
14231,777,1
14231,815,1
14231,1131,2
14231,1133,2
14231,1142,1
14231,1216,1
14231,1366,1
14231,1507,2
14231,1657,1
14231,1685,1
14231,1751,1
14231,1759,1
14231,1761,2
14231,1771,1
14231,1832,1
14231,1870,1
14231,1876,1
14231,1936,1
14231,1937,1
14231,1951,1
14231,1983,1
14231,1993,1
14231,2014,2
14231,2115,1
14231,2158,1
14231,2193,1
14231,2346,1
14231,2397,1
14231,2424,1
14231,2528,2
14231,2616,1
14231,2622,1
14231,2685,1
14231,2733,1
14231,2770,1
14231,2808,1
14231,2860,1
14231,3011,1
14231,3134,2
14231,3156,1
14231,3250,1
14231,3580,1
14231,3741,1
14232,35,1
14232,36,1
14232,94,1
14232,95,1
14232,217,1
14232,221,4
14232,235,1
14232,242,2
14232,268,1
14232,277,2
14232,278,1
14232,280,1
14232,322,1
14232,387,1
14232,478,1
14232,506,3
14232,540,3
14232,644,1
14232,720,1
14232,723,1
14232,777,1
14232,780,1
14232,806,1
14232,917,1
14232,958,1
14232,968,1
14232,1170,1
14232,1228,2
14232,1366,1
14232,1387,2
14232,1391,2
14232,1526,1
14232,1540,1
14232,1591,4
14232,1606,3
14232,1658,1
14232,1672,1
14232,1673,1
14232,1680,1
14232,1811,2
14232,1844,1
14232,1855,1
14232,1935,4
14232,1938,1
14232,1952,4
14232,1983,1
14232,2000,1
14232,2056,2
14232,2104,1
14232,2124,1
14232,2157,1
14232,2243,1
14232,2246,1
14232,2316,1
14232,2360,2
14232,2549,2
14232,2581,2
14232,2791,3
14232,2848,1
14232,3052,1
14232,3098,1
14232,3116,1
14232,3145,1
14232,3219,1
14232,3227,1
14232,3237,2
14232,3281,2
14232,3301,1
14232,3305,2
14232,3346,1
14232,3356,2
14232,3456,1
14232,3493,2
14232,3520,1
14232,3618,1
14232,3766,1
14232,3770,2
14232,3795,1
14232,3837,1
14232,3839,1
14232,3858,2
14233,208,2
14233,262,1
14233,263,1
14233,751,1
14233,752,1
14233,1088,1
14233,1090,1
14233,1193,1
14233,1194,2
14233,1195,1
14233,1603,1
14233,1643,1
14233,1943,1
14233,2721,1
14233,2726,1
14233,2732,1
14233,2740,2
14233,2815,1
14233,2854,1
14233,2946,2
14233,3014,1
14233,3016,1
14233,3039,1
14233,3106,1
14233,3135,2
14233,3570,1
14233,3578,1
14233,3760,1
14233,3768,1
14233,3865,2
14234,9,1
14234,42,2
14234,112,2
14234,114,1
14234,155,1
14234,178,1
14234,208,2
14234,235,1
14234,287,1
14234,290,1
14234,293,1
14234,358,1
14234,367,1
14234,387,1
14234,449,1
14234,452,1
14234,470,1
14234,503,1
14234,602,1
14234,604,1
14234,607,1
14234,609,1
14234,613,1
14234,615,1
14234,680,2
14234,720,1
14234,726,1
14234,728,2
14234,729,1
14234,730,1
14234,732,1
14234,737,1
14234,738,3
14234,749,1
14234,764,2
14234,767,2
14234,819,2
14234,892,1
14234,1107,1
14234,1108,1
14234,1109,1
14234,1111,1
14234,1112,1
14234,1113,1
14234,1114,1
14234,1115,1
14234,1116,1
14234,1150,2
14234,1169,1
14234,1170,1
14234,1190,1
14234,1192,1
14234,1200,1
14234,1201,1
14234,1238,1
14234,1333,1
14234,1334,1
14234,1335,1
14234,1361,1
14234,1364,2
14234,1484,1
14234,1487,1
14234,1597,3
14234,1598,2
14234,1616,1
14234,1697,2
14234,1713,1
14234,1714,1
14234,1933,1
14234,2090,1
14234,2120,1
14234,2193,1
14234,2204,1
14234,2205,1
14234,2208,1
14234,2209,1
14234,2231,1
14234,2274,1
14234,2283,2
14234,2284,1
14234,2285,3
14234,2368,1
14234,2599,1
14234,2600,1
14234,2670,1
14234,2781,2
14234,2806,1
14234,2840,1
14234,2841,1
14234,2848,1
14234,2851,1
14234,2863,1
14234,2919,1
14234,2932,2
14234,2934,2
14234,2936,2
14234,2942,1
14234,2991,1
14234,3000,3
14234,3008,3
14234,3015,2
14234,3017,2
14234,3018,4
14234,3069,1
14234,3074,2
14234,3216,1
14234,3217,2
14234,3254,2
14234,3255,1
14234,3344,1
14234,3461,1
14234,3532,1
14234,3580,1
14234,3604,1
14234,3694,1
14234,3737,1
14234,3815,1
14234,3833,1
14234,3839,1
14234,3865,3
14234,3877,1
14234,3878,1
14235,50,1
14235,1014,1
14235,1127,1
14235,1170,1
14235,1211,1
14235,1212,1
14235,1213,1
14235,1214,2
14235,1298,1
14235,1299,1
14235,1300,1
14235,1301,2
14235,1302,1
14235,1303,1
14235,1304,1
14235,1305,1
14235,1306,1
14235,1307,1
14235,1308,1
14235,1309,2
14235,1321,1
14235,1330,1
14235,1365,1
14235,1366,1
14235,1387,1
14235,1391,1
14235,1394,1
14235,1565,2
14235,1599,1
14235,1607,2
14235,1666,1
14235,1727,1
14235,1752,1
14235,1754,1
14235,1761,2
14235,1765,2
14235,1769,1
14235,1800,1
14235,1832,1
14235,1963,1
14235,1966,1
14235,1969,1
14235,1993,1
14235,2193,1
14235,2398,1
14235,2578,1
14235,2667,2
14235,2724,3
14235,2810,2
14235,2940,1
14235,3003,1
14235,3011,2
14235,3077,2
14235,3099,1
14235,3135,2
14235,3215,1
14235,3242,1
14235,3327,1
14235,3358,1
14235,3414,1
14235,3462,1
14235,3620,1
14235,3706,1
14235,3819,1
14235,3820,1
14235,3842,1
14236,98,1
14236,100,1
14236,1327,1
14236,1540,1
14236,1703,1
14236,2267,1
14236,2269,1
14236,2271,1
14236,2398,1
14236,2730,1
14236,2873,1
14236,3116,1
14236,3244,1
14236,3247,1
14236,3724,1
14237,565,1
14237,1476,1
14237,2061,1
14237,3105,1
14237,3342,1
14237,3369,1
14237,3541,1
14237,3741,1
14237,3762,1
14238,186,1
14238,187,1
14238,815,1
14238,1167,1
14238,1978,1
14238,3095,1
14238,3329,1
14238,3691,1
14239,100,2
14239,104,1
14239,262,1
14239,530,1
14239,587,1
14239,815,1
14239,826,1
14239,860,1
14239,887,1
14239,937,1
14239,1008,2
14239,1011,3
14239,1018,1
14239,1020,2
14239,1023,1
14239,1024,2
14239,1068,1
14239,1070,1
14239,1071,1
14239,1131,1
14239,1142,1
14239,1214,1
14239,1216,1
14239,1507,1
14239,1545,1
14239,1551,1
14239,1565,2
14239,1568,1
14239,1606,3
14239,1666,1
14239,1668,2
14239,1750,2
14239,1751,1
14239,1752,2
14239,1757,1
14239,1758,1
14239,1759,1
14239,1760,1
14239,1761,2
14239,1763,1
14239,1765,2
14239,1767,1
14239,1769,1
14239,1770,3
14239,1772,3
14239,1774,1
14239,1803,1
14239,1839,2
14239,1929,2
14239,1939,1
14239,2269,2
14239,2271,1
14239,2305,1
14239,2306,1
14239,2316,1
14239,2360,1
14239,2528,1
14239,2623,1
14239,2702,3
14239,2742,2
14239,2766,1
14239,2770,2
14239,2808,1
14239,2810,2
14239,2867,1
14239,2874,2
14239,2923,2
14239,2945,2
14239,3003,2
14239,3077,1
14239,3215,1
14239,3444,1
14239,3484,1
14239,3574,1
14239,3575,1
14239,3577,1
14239,3706,4
14239,3776,1
14239,3777,1
14239,3858,1
14239,3874,1
14239,3879,1
14239,3881,1
14240,32,1
14240,751,1
14240,984,1
14240,1131,1
14240,1321,1
14240,1391,1
14240,1507,1
14240,1545,1
14240,1550,1
14240,1564,1
14240,1609,1
14240,1652,1
14240,1666,1
14240,1803,1
14240,1874,1
14240,1969,1
14240,2086,1
14240,2624,1
14240,2702,1
14240,2730,1
14240,2742,2
14240,2766,1
14240,2810,2
14240,2840,1
14240,2841,1
14240,2867,1
14240,2873,1
14240,2874,2
14240,3009,2
14240,3011,1
14240,3345,1
14240,3462,1
14240,3706,1
14240,3717,1
14240,3755,1
14240,3768,1
14240,3775,1
14240,3865,1
14241,104,1
14241,185,1
14241,1353,1
14241,2267,1
14241,2269,1
14241,2312,1
14241,2346,1
14241,3014,1
14241,3064,1
14241,3540,1
14242,854,1
14242,860,1
14242,1018,1
14242,1216,2
14242,1607,1
14242,1657,1
14242,1761,2
14242,2252,1
14242,2685,1
14242,3011,1
14242,3077,1
14242,3706,2
14242,3741,1
14243,11,2
14243,19,1
14243,173,1
14243,175,1
14243,185,1
14243,188,1
14243,192,1
14243,275,2
14243,459,1
14243,495,1
14243,535,1
14243,536,1
14243,646,1
14243,748,1
14243,792,1
14243,815,1
14243,854,1
14243,860,1
14243,864,2
14243,885,1
14243,887,1
14243,917,1
14243,938,1
14243,977,2
14243,1018,3
14243,1022,2
14243,1033,1
14243,1127,1
14243,1131,1
14243,1156,2
14243,1246,1
14243,1315,1
14243,1316,1
14243,1568,2
14243,1574,3
14243,1602,2
14243,1607,3
14243,1643,2
14243,1645,2
14243,1656,1
14243,1657,1
14243,1665,3
14243,1666,2
14243,1668,1
14243,1673,1
14243,1735,1
14243,1792,1
14243,1794,1
14243,1808,3
14243,1819,1
14243,1855,1
14243,1923,1
14243,1929,1
14243,1930,1
14243,2157,1
14243,2271,1
14243,2343,2
14243,2393,2
14243,2550,1
14243,2581,1
14243,2617,1
14243,2715,1
14243,2725,4
14243,2739,1
14243,2742,1
14243,2744,1
14243,2746,1
14243,2748,1
14243,2810,2
14243,2813,1
14243,2815,2
14243,2946,1
14243,3003,2
14243,3015,1
14243,3032,1
14243,3033,1
14243,3038,2
14243,3077,3
14243,3099,3
14243,3107,1
14243,3113,1
14243,3250,1
14243,3286,1
14243,3387,1
14243,3389,2
14243,3396,1
14243,3449,2
14243,3535,1
14243,3540,1
14243,3604,2
14243,3608,2
14243,3624,1
14243,3706,1
14243,3729,1
14243,3745,1
14243,3752,3
14243,3766,6
14243,3770,5
14243,3881,1
14245,7,1
14245,9,1
14245,36,1
14245,100,1
14245,142,1
14245,262,1
14245,311,1
14245,469,1
14245,535,1
14245,579,1
14245,580,1
14245,805,1
14245,833,1
14245,898,1
14245,901,1
14245,902,1
14245,903,1
14245,918,1
14245,1012,1
14245,1018,1
14245,1024,1
14245,1101,1
14245,1127,1
14245,1145,1
14245,1262,1
14245,1298,1
14245,1330,1
14245,1346,1
14245,1419,1
14245,1478,1
14245,1514,1
14245,1657,1
14245,1661,1
14245,1727,1
14245,1760,2
14245,1772,1
14245,1870,1
14245,2001,1
14245,2015,1
14245,2056,2
14245,2060,1
14245,2161,1
14245,2230,1
14245,2240,1
14245,2242,1
14245,2246,1
14245,2251,1
14245,2252,1
14245,2262,1
14245,2271,1
14245,2306,1
14245,2307,1
14245,2308,1
14245,2311,1
14245,2314,1
14245,2346,1
14245,2381,1
14245,2411,1
14245,2460,1
14245,2502,1
14245,2567,1
14245,2573,1
14245,2574,1
14245,2667,1
14245,2679,1
14245,2685,1
14245,2737,1
14245,2740,1
14245,2745,1
14245,2760,1
14245,2770,1
14245,2813,1
